username, created_at, lng, lat, text
fucktomcruise, Mon Apr 20 00:21:25 +0000 2020, -73.022108, 41.566578, @SpectreFGC Ah okay I didnt know you could eat a stack of ten turnips. I've only eaten one lol 
MeKiRoMoHamm, Mon Apr 20 00:21:25 +0000 2020, -98.687566, 29.498935, Insomnia slowly fading today and a Zen Atmosphere in place! I feel a Snooze coming on!!🙏 (@ M's Nap Nest in San Ant… https://t.co/u7O4Gde1Ah 
Rissa_Maul15, Mon Apr 20 00:21:25 +0000 2020, -97.742292, 35.500630, @OSUfreak82 I approve this message 
_ThomasCntReed, Mon Apr 20 00:21:25 +0000 2020, -91.090800, 30.459100, “Thinking shit like who’s out there fuckin you &amp; who’s keepin you comfortable”I thought that bar was hot shit back… https://t.co/6ROxr9XEOZ 
spokesyak, Mon Apr 20 00:21:25 +0000 2020, -118.411907, 34.020789, the pop punk playlist on Spotify 👏🏻 
mehlucky13, Mon Apr 20 00:21:25 +0000 2020, -85.557614, 38.194744, @Alan_Covington It was days ago! Just resent! 😎 
Hampsworld, Mon Apr 20 00:21:25 +0000 2020, -92.342322, 34.721886, "Every time God say so." ~Kendrick 
MandoCF, Mon Apr 20 00:21:25 +0000 2020, -74.158130, 40.859832, @Chanty3D empezó la vaina 
oliviaintheusa, Mon Apr 20 00:21:25 +0000 2020, -111.931711, 34.168253, @j_weavernv @campaign_cowboy Wow so relatable, feel like this every day when I’m social distance walking with my dog in my neighborhood 
PeaceRussie, Mon Apr 20 00:21:25 +0000 2020, -77.017853, 39.008349, Not falling for it again, Face. You won already. 
mschuldt, Mon Apr 20 00:21:25 +0000 2020, -95.940918, 41.140107, @burns2fast @aboutdamnwine @golfercacher Thanks Ian. I haven’t cooked yet. It’s only 7:20! I’ll throw on the grill. No sous vide tonight. 
timeonhands2, Mon Apr 20 00:21:25 +0000 2020, -122.291023, 47.859805, @wormpicker @tedlieu @POTUS @VP @RepAdamSchiff @SpeakerPelosi #WeKnow 
britshaniece, Mon Apr 20 00:21:25 +0000 2020, -73.968542, 40.780709, Save that nickname stuff for your little friends, I’m not that 😂😂😂😂 
mlnedeau, Mon Apr 20 00:21:25 +0000 2020, -70.525171, 43.377360, So who's she?? @hallmarkchannel @brbird @erinkrakow @HuttonPascale @kevin_mcGarry @KavanjSmith #Hearties #Wcth 
kear20, Mon Apr 20 00:21:25 +0000 2020, -74.456317, 40.698514, @PiperJackson_xx Happy Monday Piper 
mactavish, Mon Apr 20 00:21:25 +0000 2020, -121.979527, 37.523645, @ailbhe This is a 1970s tract with a lot of pretty similar houses, it's been long enough that they vary between stu… https://t.co/OPMmVkaPbA 
luhmaribby, Mon Apr 20 00:21:25 +0000 2020, -93.262046, 44.970610, @Ryandesigner079 Rest In Peace babyboy 
BallMeBla23R, Mon Apr 20 00:21:25 +0000 2020, -85.978600, 35.830522, Forever cherishing the days at the chalet. 
kevinxku, Mon Apr 20 00:21:25 +0000 2020, -86.791549, 36.200008, @erickstevens82 Whoa. Baby frik is my boi 
FourEyesEd, Mon Apr 20 00:21:25 +0000 2020, -73.948775, 40.655138, https://t.co/eTF2lyjHfZ 
RichieAltman, Mon Apr 20 00:21:25 +0000 2020, -80.172410, 32.999979, @karlgoodman @SoSportsCentral @GoCCUsports Our pleasure coach! https://t.co/gMIzS8oo5h 
Ruthless_Regg, Mon Apr 20 00:21:25 +0000 2020, -117.022695, 38.502147, Surprisingly less offensive than steph. Yall in yall bag lately. Thoughts and prayers. 
lilwoityra, Mon Apr 20 00:21:25 +0000 2020, -83.265635, 42.753907, if you knew me before i had my nose ring no you didn’t 
TMitch13_, Mon Apr 20 00:21:25 +0000 2020, -76.069946, 36.802541, @JoelOsteen Amen 🙏🏾 
BigBusta_, Mon Apr 20 00:21:26 +0000 2020, -76.924985, 38.873127, Tryna get in my jam 
shakiradawn87, Mon Apr 20 00:21:26 +0000 2020, -95.158936, 29.668301, There’s a huge difference between emotional richness and having every thing you ever wanted 
_pookiemosley, Mon Apr 20 00:21:26 +0000 2020, -90.063763, 29.876808, These old niggas in my apartment arguing 😂 
CountOnRodney, Mon Apr 20 00:21:26 +0000 2020, -87.732013, 41.833585, @Afg_Guerrilla It’s okay to express your emotions private and public and all that crap lol. A man who displays his… https://t.co/r8dJ5AzHmb 
Mercedes___Kenz, Mon Apr 20 00:21:26 +0000 2020, -87.574691, 38.003467, @1C20H25N3O 🥰😘 
_hennycram, Mon Apr 20 00:21:26 +0000 2020, -73.948775, 40.655138, At first i didnt want the slides cause they look too much like prison sandals but now i that i do want them they’re sold out 
bellarellx, Mon Apr 20 00:21:26 +0000 2020, -80.926628, 33.631140, Gabbie always think somebody pregnant 
carolyn_heising, Mon Apr 20 00:21:26 +0000 2020, -117.239779, 33.184921, @WagsPhoto OMG #COVIDIOT 
specialneed2202, Mon Apr 20 00:21:26 +0000 2020, -73.984562, 41.150000, @SenSchumer Please include specialty services for people with disabilities in the health care conversation - we are… https://t.co/whEtfdqQJj 
daynes_brandon, Mon Apr 20 00:21:26 +0000 2020, -111.908219, 40.843301, Best intros of all time 
GodCipher, Mon Apr 20 00:21:26 +0000 2020, -77.493170, 37.529883, Have you heard this yet? "NO ID" by yours truly 🙌 - https://t.co/rzuA5Fpr1w 
goldens28, Mon Apr 20 00:21:26 +0000 2020, -73.392108, 40.674621, @guypbenson Joe, keeps blabbing and blabbng on and on. 
TaleSpun, Mon Apr 20 00:21:26 +0000 2020, -118.411907, 34.020789, @Kumikones I’m in chapter 15 now. Curious to see how he comes in this time around. 
MrBreezyy, Mon Apr 20 00:21:26 +0000 2020, -71.683502, 42.036939, #TooManyMoves 
MelMendezS, Mon Apr 20 00:21:26 +0000 2020, -111.897226, 40.654190, Gente dejen de comprar el Nintendo switch.. está agotado en todos lados los odio 
Wonder___walll, Mon Apr 20 00:21:26 +0000 2020, -92.436774, 38.304558, Making my roommate mad honestly might be one of my favorite activities this quarantine 
itsjustshay__, Mon Apr 20 00:21:26 +0000 2020, -91.090800, 30.459100, i had so much fun at gucci mane wedding. 
AnitaRezz, Mon Apr 20 00:21:26 +0000 2020, -77.477966, 37.611318, @SoliloquyWriter @saintlov After working a full day and then doing schoolwork it definitely made my day!  Thank you so much for it!! 💚 
B2th3myth, Mon Apr 20 00:21:27 +0000 2020, -122.630908, 45.536402, @tdotstarr Jordan usually guarded the other teams  best guards. 
J0hnnyBroadcast, Mon Apr 20 00:21:27 +0000 2020, -86.680738, 32.576227, Watch as we answer the IMPORTANT questions. 
Champagne_Tone, Mon Apr 20 00:21:27 +0000 2020, -83.099288, 42.352787, Imagine thinking Stafford is a bad QB 
NCStateDiva15, Mon Apr 20 00:21:27 +0000 2020, -78.657837, 35.843981, 🐺🐾🔴⚪🏈  #Pack  #GoState 
dexter_art, Mon Apr 20 00:21:27 +0000 2020, -75.028639, 39.789530, @KoniWaves @ChaseHunterTV1 Skills! 
constan_moran, Mon Apr 20 00:21:27 +0000 2020, -95.446486, 29.838495, Debe distinguirse la moral de la política, lo cual no implica que la política no deba ejercerse con dignidad, pero… https://t.co/6gM7hiEul6 
SonOfSamp35, Mon Apr 20 00:21:27 +0000 2020, -74.188035, 40.001340, Appreciate greatness 🗣 https://t.co/HteuCs7I6w 
leelaurie22, Mon Apr 20 00:21:27 +0000 2020, -73.968542, 40.780709, @ScottImmordino Satan is calling. 
SthrnBelleBritt, Mon Apr 20 00:21:27 +0000 2020, -97.654794, 31.053384, @sliceBangPOW Thank you so much. Did you get to watch the Clark sisters? What did you think? 
magicman322410, Mon Apr 20 00:21:27 +0000 2020, -80.258138, 26.331723, @SarahSpain Commish I know you can’t stand the anticipation of this Bulls series!! Hmmm I can’t either ha ha enjoy… https://t.co/y6Hov03U6g 
socaljess55, Mon Apr 20 00:21:27 +0000 2020, -118.131964, 34.177310, @BreitbartNews She has a great voice..That is all..... 😄 
DrSamiSchalk, Mon Apr 20 00:21:27 +0000 2020, -89.569491, 44.900818, @radioactivegan lol yes. High quality word play. I approve. 
ariannamsanchez, Mon Apr 20 00:21:27 +0000 2020, -73.948775, 40.655138, Re-watching Mad Men (from the v.beginning) and remembering that Pete Campbell is the worst possible rep of an account person 
scott05971894, Mon Apr 20 00:21:27 +0000 2020, -80.345263, 27.300765, @snyjets @SNYtv Jeudy 
katiebravesfan, Mon Apr 20 00:21:27 +0000 2020, -83.173867, 32.678207, @Katybug24 Yes. And I don’t want near an ER right now. 😷 
TweeterbugKayla, Mon Apr 20 00:21:27 +0000 2020, -81.367773, 28.501678, @kenzierae09 No idea there even was drama. 
mjammon, Mon Apr 20 00:21:27 +0000 2020, -77.209915, 38.838527, .@SpeakerPelosi @SenSchumer  what are you waiting for? We are (literally) dying to know. 
educatestudent1, Mon Apr 20 00:21:27 +0000 2020, -100.076888, 31.168893, Todd said  #RHOA https://t.co/gpDWlPuR4e 
kbcboy, Mon Apr 20 00:21:27 +0000 2020, -79.420865, 38.003376, @BigDonny69 Anything is possible I spose. 
nickmani, Mon Apr 20 00:21:27 +0000 2020, -118.480420, 34.022688, been awake since 745am n all i’ve done is eat an entire vegan pizza 
Katelynlsmith7, Mon Apr 20 00:21:27 +0000 2020, -100.076888, 31.168893, this is @alexandracooper tier 
shesmorgs, Mon Apr 20 00:21:28 +0000 2020, -83.173867, 32.678207, @_DopeItQ awww tankchu fren 🥺💕 
damonadee, Mon Apr 20 00:21:28 +0000 2020, -90.011008, 29.982601, @AyeKendo We need to do a family FaceTime for cooking! :) 
tigerlily5252, Mon Apr 20 00:21:28 +0000 2020, -114.419119, 32.660674, @xramirez244 @JoeySalads Not nice. 
JaniceW59620507, Mon Apr 20 00:21:28 +0000 2020, -83.173867, 32.678207, Corlos Wimes rape the one tht had his babies no sex zone and git it in Macon,Ga to and didn't care if he was her daddy to. 
fxnsizeee, Mon Apr 20 00:21:28 +0000 2020, -89.266508, 39.739300, Pidd 
Mistress_Jan, Mon Apr 20 00:21:28 +0000 2020, -120.583402, 44.145437, @cosmicfirepeace Well...the memo thing is just a memo,  but with the bullshit justices on SCOTUS, if it ever went t… https://t.co/GyeyDYPlLI 
rdomagalski, Mon Apr 20 00:21:28 +0000 2020, -83.099288, 42.352787, I miss my city so so so much 💔 be back soon Detroit 🙏 https://t.co/Z9p2AMPUgL 
lyxdico, Mon Apr 20 00:21:28 +0000 2020, -117.104989, 32.810012, Fã será cobrado 
tongueppqqq, Mon Apr 20 00:21:28 +0000 2020, -80.306964, 25.667719, https://t.co/PfEs2Fh8Zo 
lilshortynina, Mon Apr 20 00:21:29 +0000 2020, -87.732013, 41.833585, i need a vacationnnnn 
AvalonRoth, Mon Apr 20 00:21:29 +0000 2020, -83.804475, 27.698682, Nutritional yeast flakes really hit the spot on a Caesar salad 
josemgtz2, Mon Apr 20 00:21:29 +0000 2020, -101.166961, 25.032632, @BeatrizGMuller Saludos desde Saltillo!! 
WilliamsBob75, Mon Apr 20 00:21:29 +0000 2020, -73.948775, 40.655138, @thegoalkeeper @talkSPORT Um, Jordan doc? 
Wiz_Capone23, Mon Apr 20 00:21:29 +0000 2020, -83.173867, 32.678207, Hey ... im her mentor 😢🤗 
dbforeal614, Mon Apr 20 00:21:29 +0000 2020, -82.985772, 39.994684, Michael jordan documentary at 9😊😊😊😊 been waiting all month 
TiffWrestling, Mon Apr 20 00:21:29 +0000 2020, -91.760824, 37.947823, top two                     top twofavorite women's      favorite women'swrestlers as               wrestlers now… https://t.co/x5UUh420aV 
birchpleease, Mon Apr 20 00:21:29 +0000 2020, -76.300542, 42.483840, the winklevoss twins (armie hammer x2) were doing what the other girls simply were not 
Blaq_Butterfly1, Mon Apr 20 00:21:29 +0000 2020, -79.861034, 35.170499, @morningmika @realDonaldTrump So, so true!!!! 👍🏽👍🏽👍🏽👍🏽👍🏽 
benzenecsixhsix, Mon Apr 20 00:21:29 +0000 2020, -79.272570, 43.629311, @brock_mcgillis Carnival Row! 
JJ_Asturias, Mon Apr 20 00:21:29 +0000 2020, -71.683502, 42.036939, Tengo que superarme, no estoy conforme 
tammybettiga57, Mon Apr 20 00:21:29 +0000 2020, -97.432425, 27.737151, Do not want to hear any bitching if the coronavirus amps up again.... 
liptenneth, Mon Apr 20 00:21:29 +0000 2020, -121.469664, 38.561722, Just so you know, I do not duck with the mob mentality so if I feel double teamed, I won’t trust you 
OPBJuJu, Mon Apr 20 00:21:29 +0000 2020, -83.173867, 32.678207, @auntie_ky Love you too 💛💛 
thedriedsoap, Mon Apr 20 00:21:30 +0000 2020, -106.417430, 31.793368, @quintobeann Dude fr 😭 
smbjettyfiremen, Mon Apr 20 00:21:30 +0000 2020, -116.952353, 32.799253, @LAVagrants You probably won't have any spike in cases either but you won't be told about it 
BreedenGraham, Mon Apr 20 00:21:30 +0000 2020, -80.383523, 37.143200, @MysterySolvent 7k 
homegypsy, Mon Apr 20 00:21:30 +0000 2020, -106.632718, 35.117002, @ryanvizzions 🤗🤗🤗 
ColSDM, Mon Apr 20 00:21:30 +0000 2020, -100.076888, 31.168893, @Krm1285A Congratulations 🍾🎊🎈 https://t.co/gsdND3QusL 
DirkfromYHM, Mon Apr 20 00:21:30 +0000 2020, -79.820465, 43.381396, As Dale Carnegie once said, “Any fool can criticize, complain and condemn - and most fools do.....it takes characte… https://t.co/m7LO0RKrlJ 
francvs, Mon Apr 20 00:21:30 +0000 2020, -77.014398, 38.898603, @DrKarlynB @realDSteinberg @threadreaderapp Please unroll . 
booshmeister, Mon Apr 20 00:21:30 +0000 2020, -81.269889, 48.494494, Here’s a song for you… It's Only Smiles by Peripheryhttps://t.co/MeJlKaRdX5 
SunCoastChief, Mon Apr 20 00:21:30 +0000 2020, -117.104989, 32.810012, Heavy Smoke showing https://t.co/hOxBYfS7sj 
Evry1Hate_Chris, Mon Apr 20 00:21:30 +0000 2020, -76.593943, 24.074967, @jenelljimeeka Whattt ☹️🥴. Can’t win for losing dred https://t.co/aOAL9a88jT 
OGxTP, Mon Apr 20 00:21:30 +0000 2020, -84.433106, 33.767195, How long until the next one? 
leepunzel, Mon Apr 20 00:21:30 +0000 2020, -88.068086, 42.348962, Well, Lisa's hair points deflated a volleyball once... 
mcford77, Mon Apr 20 00:21:30 +0000 2020, -83.804475, 27.698682, @BrandyHoliday @illimex @timkmak No, they don’t get it, they don’t get it at all ! 
SCcougarnation, Mon Apr 20 00:21:30 +0000 2020, -83.152768, 42.666643, Agreed... after the Pistons got disassembled from the expansion draft the road was paved. 
PierceG3, Mon Apr 20 00:21:30 +0000 2020, -78.637277, 42.834952, @TylerSmithHoops Bad take anyways and I’m not a Lebron guy. You could say this about anything. If ur father decides… https://t.co/4X154QQ3YD 
_AyeGee2, Mon Apr 20 00:21:30 +0000 2020, -83.804475, 27.698682, @KingDMC7 🔥😂 don’t remember who put me on 
CoachDragge, Mon Apr 20 00:21:30 +0000 2020, -105.074908, 40.409374, @CoachMPatterson Me either!! 
Douglasislam, Mon Apr 20 00:21:30 +0000 2020, -74.236746, 40.770982, This hit deep 
realkiaa1, Mon Apr 20 00:21:31 +0000 2020, -89.876449, 32.571032, my bestie Is my heart 💕🦋 
LizMerck, Mon Apr 20 00:21:31 +0000 2020, -77.229267, 38.697014, @andylassner Honestly, how do you do it? People on Twitter are such jerks. I give you credit for rising above all the trash. 
taehumble, Mon Apr 20 00:21:31 +0000 2020, -82.095304, 33.526322, Yes lol 
TonyaLHamilton, Mon Apr 20 00:21:31 +0000 2020, -77.604684, 41.117936, @realDonaldTrump @fema You're a fake president. 
o_braley, Mon Apr 20 00:21:31 +0000 2020, -122.435979, 37.770657, @BobJamesMusic @ravenradio I was"thinking"Hope on 30 something hooked up post divorce with Kris&amp; Maybe Maggie(SAN… https://t.co/y3NyiHvi5y 
BoiiWonder32, Mon Apr 20 00:21:31 +0000 2020, -89.266508, 39.739300, @FatStackz_717 So if K’Lavon &amp; CJ Henderson both there at 16 who you taking 
Darth_Oz, Mon Apr 20 00:21:31 +0000 2020, -73.968542, 40.780709, @_Hercreator You know what it is 💛 https://t.co/ZPb7Fr3REF 
Sarah_Vogel, Mon Apr 20 00:21:31 +0000 2020, -90.178629, 30.001244, I ran a warm bath for myself with a bath bomb and candles and soft music...the whole nine. It wasn’t until I actual… https://t.co/CzZjCSGNSg 
Dievoushka, Mon Apr 20 00:21:31 +0000 2020, -73.723025, 45.557830, 😂😂😂 
clarksomerville, Mon Apr 20 00:21:31 +0000 2020, -79.936926, 43.629552, We all grieve with #NovaScotia and the tragedy that is unfolding.  We all share in the horror and our hearts have b… https://t.co/9ctPq35Ruq 
StevenBankey, Mon Apr 20 00:21:31 +0000 2020, -94.559281, 39.100048, @TributeTurnpike @TpTroubadours Quite possibly my favorite song ever written. https://t.co/Ag23leG5Zf 
FuxkHannah, Mon Apr 20 00:21:32 +0000 2020, -80.676074, 34.995621, @char_l_clark Caesar will be punching the air 
jenniferselena_, Mon Apr 20 00:21:32 +0000 2020, -74.315005, 40.569527, what I’d do for some grails and to slap the walls @djais 
cleats56, Mon Apr 20 00:21:32 +0000 2020, -84.114022, 40.752455, She's talking about you @realDonaldTrump 
_kvngkyle_, Mon Apr 20 00:21:32 +0000 2020, -73.980320, 45.367294, https://t.co/kJ1yhgmMmu 
WModes, Mon Apr 20 00:21:32 +0000 2020, -122.056000, 37.051500, Hammock on a sprung day in Feltonstan. @ Felton, California https://t.co/xpl9atbiTa 
jonmichael_n, Mon Apr 20 00:21:32 +0000 2020, -118.156711, 33.809172, HAHAHAHAHHA this one got me cackling 
SteveMcGlone1, Mon Apr 20 00:21:32 +0000 2020, -84.539813, 39.137038, Well? She is 
RosersareRedwx, Mon Apr 20 00:21:32 +0000 2020, -117.104989, 32.810012, @OceanBlue1992 @DonaldSchmidt @NWSSanDiego Most people in the office are...we can switch haha 
ddanty1, Mon Apr 20 00:21:32 +0000 2020, -87.635632, 41.512320, @Wright_UW @jalenmcmillan20 6’1, 170 pound DB 
Janelle___J, Mon Apr 20 00:21:32 +0000 2020, -83.260274, 42.479810, My bf will drive over 8 hours to come see me. If a man really loves you he will do anything to see you. https://t.co/fMsDT4ahWE 
ladybug0213, Mon Apr 20 00:21:32 +0000 2020, -73.849441, 40.850347, @Z100NewYork Hanging out with my daughters &amp; playing music also listening to Z100 
drfyzziks, Mon Apr 20 00:21:32 +0000 2020, -80.406903, 43.478244, Lately I’ve been saying “WordPerfect” when I mean “Wordpress”. I don’t know if I’m getting a little senile, or if I… https://t.co/CcpRsRuZZ5 
_YURFAVREDHEAD, Mon Apr 20 00:21:32 +0000 2020, -117.166816, 33.138742, I wish I had a pool bcs next week is about to be hot af! 
crimesyndicat, Mon Apr 20 00:21:32 +0000 2020, -79.980689, 40.431389, @Dzilla_yo https://t.co/E8HtgePlHg 
_juliejulesss, Mon Apr 20 00:21:33 +0000 2020, -118.411907, 34.020789, Why do moms always put things out of context and then guilt trip you? 
chi_town_girl, Mon Apr 20 00:21:33 +0000 2020, -87.632496, 41.883222, Many thanks to woodchicago for helping us celebrate Shawn’s (@themisfitdj) birthday. We started with a small charcu… https://t.co/TBjmZHf4cl 
Dfloatsonwater, Mon Apr 20 00:21:33 +0000 2020, -104.976767, 39.534794, @TMirkin Not sure about the meaning of your reply.   The first thing I’ll do upon reopening is go to the pool for a swim. 
Mertz64, Mon Apr 20 00:21:33 +0000 2020, -85.777663, 38.418530, @WonderKing82 Dude, with the stuff people post on here. You’re pretty tame 
ahoedak, Mon Apr 20 00:21:33 +0000 2020, -75.117998, 40.004866, seeing you got ritualistic cleansing my soul of addiction for now cuz i’m fallin apart 
newdemrex, Mon Apr 20 00:21:33 +0000 2020, -80.181835, 38.920142, Rude. Dishonest. Disgusting. True. Also true: covered LIVE by @MSNBC 
Narda1, Mon Apr 20 00:21:33 +0000 2020, -118.918886, 34.188478, https://t.co/Q0DlnMELHt 
EPSCOT, Mon Apr 20 00:21:33 +0000 2020, -84.481627, 42.746720, Accurate list. 
CNDLDYY_, Mon Apr 20 00:21:33 +0000 2020, -80.639541, 41.105271, I need a new hookah ASAP ! Fck this baby ass hookah 😤 
